YPL221W,vacuole,
YPL274W,ER,
YOR002W,ER,
YPL236C,vacuolar membrane,
YOL092W,vacuolar membrane,
YOL129W,vacuolar membrane,
YPR029C,punctate composite,
YOR271C,mitochondrion,
YPL162C,vacuolar membrane,
YOR081C,lipid particle,
YOR104W,cell periphery,
YDL193W,ER,
YDL089W,nuclear periphery,
YDR027C,early Golgi,
YDR027C,punctate composite,
YLR034C,ER,
YPL005W,mitochondrion,inner
YOR320C,vacuole,
YOR228C,mitochondrion,outer
YLR330W,late Golgi,
YDR105C,vacuolar membrane,
YDR033W,bud,
YDR033W,cell periphery,
YDL211C,vacuole,
YLR110C,ER,
YLR066W,ER,
YLR064W,ER,
YLR050C,ER,
YPR063C,ER,
YLL023C,ER,
YOR147W,mitochondrion,inner
YPL006W,vacuolar membrane,
YPR149W,punctate composite,
YOL105C,cell periphery,
YLL055W,ER,
YOL107W,early Golgi,
YOL107W,Golgi,
YPR011C,mitochondrion,inner
YOL084W,cell periphery,
YOL084W,vacuole,
YLR093C,vacuole,
YOR273C,bud,
YOR273C,cell periphery,
YPL246C,early Golgi,
YPL246C,Golgi,
YOR214C,ER,
YPR037C,vacuole,
YOL060C,vacuolar membrane,
YDR061W,mitochondrion,
YDL180W,vacuole,
YLR121C,mitochondrion,
YOR087W,cytoplasm,
YOR087W,ER,
YPR071W,ER,
YPR061C,mitochondrion,
YDR055W,ER,
YDR384C,cell periphery,
YDR384C,vacuole,
YLL061W,ER,
YPR155C,mitochondrion,outer
YOR130C,mitochondrion,inner
YOR311C,ER,
YLR080W,vacuole,
YPR028W,ER,
YDL018C,ER,
YOR161C,cell periphery,
YLL014W,ER,
YLR130C,ER,
YDL204W,ER,
YLR018C,nuclear periphery,
YOR016C,ER,
YDL019C,punctate composite,
YLR100W,lipid particle,
YOL147C,peroxisome,
YLR084C,bud neck,
YLR084C,cell periphery,
YOR086C,cell periphery,
YPL168W,mitochondrion,
YLL051C,vacuole,
YDL012C,cell periphery,
YDL161W,actin,
YPR049C,punctate composite,
YLR145W,cytoplasm,
YLR145W,nucleus,
YMR162C,cytoplasm,
YDR093W,bud,
YDR093W,cell periphery,
YDR038C,cell periphery,
YOR291W,ER,
YDR411C,ER,
YLR440C,ER,
YML125C,ER,
YBL029C-A,cell periphery,
YBR058C-A,ER,
YER053C-A,ER,
YJL062W-A,mitochondrion,
YMR122W-A,cytoplasm,
YMR122W-A,ER,
YGL226C-A,ER,
YOL009C,mitochondrion,outer
YOL062C,bud neck,
YOL062C,cell periphery,
YDL015C,ER,
YOR092W,ER,
YLR138W,cell periphery,
YOR165W,punctate composite,
YDL232W,ER,
YDL128W,ER,
YOL101C,ER,
